time,gFx,gFy,gFz,TgF,is_fall
1107.9,0.3387,-0.586,0.7252,0.99,0
1108,0.3467,-0.6011,0.7254,1,0
1108.1,0.3457,-0.5928,0.7298,1,0
1108.2,0.3584,-0.5877,0.7213,1,0
1108.3,0.3494,-0.6055,0.7276,1.01,0
1108.4,0.3455,-0.6024,0.7237,1,0
1108.5,0.3401,-0.6011,0.7257,1,0
1108.6,0.3418,-0.5975,0.7222,1,0
1108.7,0.3521,-0.6085,0.721,1.01,0
1108.8,0.3457,-0.6082,0.7257,1.01,0
1108.9,0.3379,-0.5923,0.7196,0.99,0
1109,0.3504,-0.6026,0.721,1,0
1109.1,0.354,-0.6063,0.7247,1.01,0
1109.2,0.3396,-0.5955,0.7225,1,0
1109.3,0.3365,-0.5997,0.7237,1,0
1109.4,0.3391,-0.5997,0.723,1,0
1109.5,0.3516,-0.6097,0.721,1.01,0
1109.6,0.3384,-0.5901,0.7205,0.99,0
1109.7,0.3435,-0.6099,0.7196,1,0
1109.8,0.3521,-0.6065,0.7171,1,0
1109.9,0.3413,-0.5984,0.7227,1,0
1110,0.3435,-0.5999,0.7203,1,0
1110.1,0.3462,-0.6038,0.7169,1,0
1110.2,0.346,-0.6036,0.7218,1,0
1110.3,0.3387,-0.6019,0.7222,1,0
1110.4,0.3396,-0.6016,0.7232,1,0
1110.5,0.3423,-0.6028,0.7154,1,0
1110.6,0.335,-0.6009,0.7174,0.99,0
1110.7,0.3391,-0.6033,0.7188,1,0
1110.8,0.3472,-0.6092,0.7166,1,0
1110.9,0.3394,-0.6099,0.7218,1,0
1111,0.3409,-0.606,0.7149,1,0
1111.1,0.344,-0.607,0.7144,1,0
1111.2,0.3418,-0.6104,0.7171,1,0
1111.3,0.3484,-0.6111,0.72,1.01,0
1111.4,0.3509,-0.6136,0.7137,1,0
1111.5,0.3418,-0.6102,0.7186,1,0
1111.6,0.3401,-0.6058,0.7127,1,0
1111.7,0.346,-0.6094,0.7139,1,0
1111.8,0.3448,-0.6114,0.7076,1,0
1111.9,0.3484,-0.6131,0.7098,1,0
1112,0.3467,-0.6092,0.7076,1,0
1112.1,0.3448,-0.6111,0.7152,1,0
1112.2,0.3445,-0.6038,0.7091,0.99,0
1112.3,0.3462,-0.6173,0.7081,1,0
1112.4,0.3448,-0.6131,0.7095,1,0
1112.5,0.3445,-0.6136,0.7086,1,0
1112.6,0.3443,-0.6119,0.7086,1,0
1112.7,0.3416,-0.6082,0.71,1,0
1112.8,0.356,-0.6168,0.7076,1,0
1112.9,0.3467,-0.617,0.7152,1.01,0
1113,0.3377,-0.6048,0.7103,0.99,0
1113.1,0.347,-0.6094,0.7115,1,0
1113.2,0.3426,-0.618,0.7113,1,0
1113.3,0.3418,-0.6111,0.7147,1,0
1113.4,0.3494,-0.6173,0.7086,1,0
1113.5,0.3389,-0.6104,0.7103,1,0
1113.6,0.344,-0.6102,0.7091,1,0
1113.7,0.3474,-0.6151,0.7108,1,0
1113.8,0.3457,-0.6129,0.7149,1,0
1113.9,0.3494,-0.6109,0.7095,1,0
1114,0.3487,-0.6153,0.7091,1,0
1114.1,0.3391,-0.6111,0.7105,1,0
1114.2,0.3389,-0.6097,0.7076,0.99,0
1114.3,0.3543,-0.6194,0.7127,1.01,0
1114.4,0.3416,-0.6087,0.7105,1,0
1114.5,0.3396,-0.6165,0.7086,1,0
1114.6,0.3474,-0.6143,0.7073,1,0
1114.7,0.3443,-0.6138,0.7115,1,0
1114.8,0.3504,-0.6165,0.7081,1,0
1114.9,0.3467,-0.6151,0.7091,1,0
1115,0.3511,-0.616,0.7108,1,0
1115.1,0.3431,-0.6087,0.7095,1,0
1115.2,0.3453,-0.6133,0.7071,1,0
1115.3,0.3474,-0.6114,0.7066,1,0
1115.4,0.3518,-0.618,0.7073,1,0
1115.5,0.3516,-0.6175,0.7056,1,0
1115.6,0.3418,-0.6138,0.71,1,0
1115.7,0.3538,-0.619,0.7059,1,0
1115.8,0.3462,-0.6153,0.7066,1,0
1115.9,0.3438,-0.6124,0.7105,1,0
1116,0.3479,-0.6173,0.7061,1,0
1116.1,0.3499,-0.6199,0.7064,1,0
1116.2,0.3496,-0.6194,0.7052,1,0
1116.3,0.3438,-0.6104,0.7076,1,0
1116.4,0.346,-0.6163,0.7088,1,0
1116.5,0.3423,-0.6136,0.7083,1,0
1116.6,0.3501,-0.6234,0.7022,1,0
1116.7,0.3531,-0.6209,0.7081,1.01,0
1116.8,0.3455,-0.6151,0.7069,1,0
1116.9,0.3438,-0.6138,0.7081,1,0
1117,0.3448,-0.6151,0.7056,1,0
1117.1,0.346,-0.6153,0.7076,1,0
1117.2,0.3462,-0.6158,0.71,1,0
1117.3,0.3404,-0.618,0.7071,1,0
1117.4,0.3426,-0.6146,0.7061,1,0
1117.5,0.3506,-0.6295,0.7052,1.01,0
1117.6,0.3399,-0.619,0.7093,1,0
1117.7,0.3394,-0.6175,0.7081,1,0
1117.8,0.3462,-0.6155,0.7076,1,0
1117.9,0.3413,-0.6126,0.7034,0.99,0
1118,0.3487,-0.617,0.7091,1,0
1118.1,0.3477,-0.6187,0.7037,1,0
1118.2,0.354,-0.6141,0.7047,1,0
1118.3,0.354,-0.6238,0.7059,1.01,0
1118.4,0.345,-0.6148,0.7064,1,0
1118.5,0.3443,-0.6133,0.7039,1,0
1118.6,0.3477,-0.6173,0.7076,1,0
1118.7,0.3448,-0.6109,0.7034,0.99,0
1118.8,0.3396,-0.6155,0.7083,1,0
1118.9,0.3448,-0.6158,0.7061,1,0
1119,0.3523,-0.6216,0.7049,1,0
1119.1,0.3518,-0.6238,0.7022,1,0
1119.2,0.3516,-0.6192,0.7066,1,0
1119.3,0.3474,-0.6151,0.703,1,0
1119.4,0.3484,-0.6182,0.7044,1,0
1119.5,0.347,-0.6197,0.7049,1,0
1119.6,0.3494,-0.6182,0.7044,1,0
1119.7,0.3538,-0.6248,0.7042,1.01,0
1119.8,0.3433,-0.6194,0.7044,1,0
1119.9,0.3496,-0.6231,0.703,1,0
1120,0.345,-0.6236,0.7,1,0
1120.1,0.3467,-0.6238,0.7056,1,0
1120.2,0.3514,-0.6216,0.701,1,0
1120.3,0.3426,-0.6197,0.7017,1,0
1120.4,0.3474,-0.627,0.7022,1,0
1120.5,0.3457,-0.6202,0.7005,1,0
1120.6,0.3428,-0.6212,0.7054,1,0
1120.7,0.3482,-0.6234,0.6998,1,0
1120.8,0.3477,-0.6202,0.703,1,0
1120.9,0.3474,-0.6221,0.7059,1,0
1121,0.3443,-0.6165,0.7022,1,0
1121.1,0.3438,-0.6238,0.7017,1,0
1121.2,0.3401,-0.6153,0.7049,1,0
1121.3,0.3526,-0.6314,0.7005,1.01,0
1121.4,0.3487,-0.6202,0.7005,1,0
1121.5,0.3406,-0.6192,0.7044,1,0
1121.6,0.3457,-0.618,0.7039,1,0
1121.7,0.3482,-0.6212,0.7003,1,0
1121.8,0.3523,-0.6246,0.7005,1,0
1121.9,0.3431,-0.6214,0.701,1,0
1122,0.3489,-0.6192,0.701,1,0
1122.1,0.345,-0.6234,0.7039,1,0
1122.2,0.3518,-0.6229,0.703,1,0
1122.3,0.3487,-0.6197,0.7017,1,0
1122.4,0.3413,-0.6104,0.7042,0.99,0
1122.5,0.3418,-0.6246,0.703,1,0
1122.6,0.3501,-0.6207,0.7027,1,0
1122.7,0.3504,-0.6212,0.7017,1,0
1122.8,0.3474,-0.6199,0.7042,1,0
1122.9,0.3445,-0.6204,0.702,1,0
1123,0.3496,-0.6231,0.7003,1,0
1123.1,0.3487,-0.6202,0.6998,1,0
1123.2,0.3504,-0.6221,0.7022,1,0
1123.3,0.347,-0.6248,0.7025,1,0
1123.4,0.3413,-0.6175,0.701,0.99,0
1123.5,0.3579,-0.6248,0.6995,1,0
1123.6,0.3453,-0.6173,0.7034,1,0
1123.7,0.3455,-0.6224,0.7,1,0
1123.8,0.3496,-0.6219,0.703,1,0
1123.9,0.3479,-0.6231,0.699,1,0
1124,0.3445,-0.6202,0.6978,1,0
1124.1,0.3482,-0.6256,0.7,1,0
1124.2,0.3499,-0.6302,0.7012,1.01,0
1124.3,0.3506,-0.627,0.6976,1,0
1124.4,0.3465,-0.6192,0.6973,0.99,0
1124.5,0.3445,-0.619,0.6986,0.99,0
1124.6,0.3411,-0.6243,0.7015,1,0
1124.7,0.3428,-0.6197,0.703,1,0
1124.8,0.3511,-0.6329,0.701,1.01,0
1124.9,0.3487,-0.6273,0.7005,1,0
1125,0.345,-0.6224,0.7005,1,0
1125.1,0.345,-0.6224,0.6968,1,0
1125.2,0.3477,-0.6221,0.7027,1,0
1125.3,0.3518,-0.6253,0.6973,1,0
1125.4,0.3474,-0.6282,0.7005,1,0
1125.5,0.3506,-0.6268,0.6995,1,0
1125.6,0.347,-0.6226,0.699,1,0
1125.7,0.3528,-0.6263,0.6995,1,0
1125.8,0.3533,-0.6214,0.6947,1,0
1125.9,0.3433,-0.6238,0.7025,1,0
1126,0.3484,-0.6229,0.7027,1,0
1126.1,0.3509,-0.627,0.6976,1,0
1126.2,0.3467,-0.6243,0.6986,1,0
1126.3,0.3489,-0.6236,0.6988,1,0
1126.4,0.345,-0.6248,0.6983,1,0
1126.5,0.3492,-0.6216,0.6995,1,0
1126.6,0.347,-0.626,0.7008,1,0
1126.7,0.3443,-0.6212,0.7,1,0
1126.8,0.3501,-0.6256,0.6995,1,0
1126.9,0.3391,-0.6151,0.6968,0.99,0
1127,0.3431,-0.6251,0.6968,1,0
1127.1,0.3533,-0.6268,0.7059,1.01,0
1127.2,0.3387,-0.6226,0.6947,0.99,0
1127.3,0.3474,-0.6282,0.6937,1,0
1127.4,0.345,-0.6251,0.6983,1,0
1127.5,0.3455,-0.6251,0.6981,1,0
1127.6,0.3506,-0.6275,0.6961,1,0
1127.7,0.347,-0.6253,0.6986,1,0
1127.8,0.3382,-0.6194,0.6981,0.99,0
1127.9,0.3445,-0.6275,0.6956,1,0
1128,0.3479,-0.6234,0.6986,1,0
1128.1,0.3516,-0.6307,0.6959,1,0
1128.2,0.3489,-0.6265,0.6986,1,0
1128.3,0.3453,-0.6234,0.6988,1,0
1128.4,0.3453,-0.6256,0.6981,1,0
1128.5,0.3453,-0.6253,0.6966,1,0
1128.6,0.3496,-0.629,0.6971,1,0
1128.7,0.3431,-0.6256,0.699,1,0
1128.8,0.3421,-0.6209,0.6944,0.99,0
1128.9,0.3511,-0.626,0.6976,1,0
1129,0.3416,-0.6182,0.6988,0.99,0
1129.1,0.3404,-0.6273,0.7015,1,0
1129.2,0.3448,-0.628,0.6954,1,0
1129.3,0.3479,-0.6329,0.6995,1.01,0
1129.4,0.3567,-0.6319,0.6939,1,0
1129.5,0.3421,-0.6253,0.6973,1,0
1129.6,0.3438,-0.6251,0.6964,1,0
1129.7,0.3465,-0.6263,0.6976,1,0
1129.8,0.3516,-0.6302,0.6986,1,0
1129.9,0.3504,-0.6299,0.6951,1,0
1130,0.3421,-0.6204,0.6993,1,0
1130.1,0.3384,-0.6197,0.6947,0.99,0
1130.2,0.3494,-0.6339,0.6929,1,0
1130.3,0.3484,-0.6287,0.6934,1,0
1130.4,0.3448,-0.6309,0.6893,1,0
1130.5,0.3406,-0.6275,0.6959,1,0
1130.6,0.3433,-0.6246,0.6939,0.99,0
1130.7,0.3528,-0.6319,0.6947,1,0
1130.8,0.3477,-0.6295,0.6915,1,0
1130.9,0.3494,-0.6314,0.6937,1,0
1131,0.3492,-0.6304,0.6961,1,0
1131.1,0.355,-0.6353,0.6956,1.01,0
1131.2,0.3465,-0.6236,0.69,0.99,0
1131.3,0.3467,-0.628,0.6934,1,0
1131.4,0.3514,-0.6277,0.6976,1,0
1131.5,0.3492,-0.6277,0.6939,1,0
1131.6,0.3455,-0.6295,0.6947,1,0
1131.7,0.3492,-0.6307,0.6947,1,0
1131.8,0.3453,-0.6265,0.6961,1,0
1131.9,0.3462,-0.6256,0.6929,1,0
1132,0.3514,-0.6299,0.6932,1,0
1132.1,0.3435,-0.6292,0.6964,1,0
1132.2,0.3536,-0.6307,0.6905,1,0
1132.3,0.3455,-0.6277,0.6934,1,0
1132.4,0.344,-0.627,0.6959,1,0
1132.5,0.3514,-0.6297,0.6893,1,0
1132.6,0.3472,-0.6275,0.6903,1,0
1132.7,0.3474,-0.6268,0.6937,1,0
1132.8,0.3411,-0.6275,0.6956,1,0
1132.9,0.3492,-0.6297,0.6893,1,0
1133,0.3457,-0.6319,0.6978,1,0
1133.1,0.3431,-0.626,0.6951,1,0
1133.2,0.3492,-0.6309,0.6927,1,0
1133.3,0.3453,-0.6292,0.6942,1,0
1133.4,0.3448,-0.6339,0.6942,1,0
1133.5,0.3494,-0.6282,0.6932,1,0
1133.6,0.3445,-0.629,0.6937,1,0
1133.7,0.3511,-0.6341,0.6907,1,0
1133.8,0.3528,-0.6334,0.6937,1,0
1133.9,0.3482,-0.6299,0.6944,1,0
1134,0.3418,-0.6268,0.6912,0.99,0
1134.1,0.3457,-0.6312,0.6934,1,0
1134.2,0.3492,-0.6346,0.69,1,0
1134.3,0.3523,-0.6307,0.6944,1,0
1134.4,0.3533,-0.6309,0.692,1,0
1134.5,0.3496,-0.6253,0.689,0.99,0
1134.6,0.3499,-0.6321,0.6954,1,0
1134.7,0.3499,-0.6287,0.6944,1,0
1134.8,0.3428,-0.628,0.6922,1,0
1134.9,0.3487,-0.6312,0.6983,1,0
1135,0.3523,-0.6321,0.689,1,0
1135.1,0.3545,-0.6329,0.6944,1,0
1135.2,0.345,-0.6285,0.6932,1,0
1135.3,0.3443,-0.6253,0.6956,1,0
1135.4,0.3433,-0.6363,0.6929,1,0
1135.5,0.3435,-0.6297,0.6937,1,0
1135.6,0.3484,-0.6382,0.6942,1.01,0
1135.7,0.3477,-0.6324,0.6925,1,0
1135.8,0.3472,-0.6324,0.6922,1,0
1135.9,0.3514,-0.6317,0.6912,1,0
1136,0.3514,-0.6331,0.6912,1,0
1136.1,0.3443,-0.6285,0.6893,0.99,0
1136.2,0.3445,-0.629,0.6934,1,0
1136.3,0.3489,-0.6304,0.6895,1,0
1136.4,0.3462,-0.6324,0.6959,1,0
1136.5,0.3411,-0.6309,0.6903,1,0
1136.6,0.3411,-0.6277,0.6956,1,0
1136.7,0.3536,-0.6424,0.6888,1.01,0
1136.8,0.3494,-0.6326,0.6905,1,0
1136.9,0.3409,-0.6348,0.6956,1,0
1137,0.3511,-0.6297,0.6885,1,0
1137.1,0.3479,-0.6321,0.6903,1,0
1137.2,0.3472,-0.6314,0.692,1,0
1137.3,0.3474,-0.6326,0.692,1,0
1137.4,0.3492,-0.6309,0.6934,1,0
1137.5,0.3474,-0.6351,0.6929,1,0
1137.6,0.3477,-0.6282,0.691,1,0
1137.7,0.3543,-0.6378,0.6903,1,0
1137.8,0.3521,-0.6334,0.6922,1,0
1137.9,0.3409,-0.627,0.6932,0.99,0
1138,0.3511,-0.6312,0.691,1,0
1138.1,0.347,-0.6319,0.6939,1,0
1138.2,0.3411,-0.6282,0.6915,0.99,0
1138.3,0.3494,-0.6319,0.6912,1,0
1138.4,0.3489,-0.6336,0.6922,1,0
1138.5,0.3487,-0.6336,0.6922,1,0
1138.6,0.3467,-0.6312,0.6912,1,0
1138.7,0.3492,-0.6299,0.6954,1,0
1138.8,0.3467,-0.6292,0.6893,1,0
1138.9,0.3411,-0.6234,0.6925,0.99,0
1139,0.3453,-0.6378,0.6922,1,0
1139.1,0.3492,-0.6343,0.6934,1,0
1139.2,0.3391,-0.6334,0.6956,1,0
1139.3,0.3501,-0.6319,0.6885,1,0
1139.4,0.3457,-0.6307,0.6959,1,0
1139.5,0.3484,-0.6339,0.6942,1,0
1139.6,0.3467,-0.6302,0.6905,1,0
1139.7,0.347,-0.6312,0.6922,1,0
1139.8,0.3462,-0.6299,0.689,1,0
1139.9,0.3448,-0.6378,0.691,1,0
1140,0.3423,-0.6346,0.6959,1,0
1140.1,0.356,-0.6326,0.6944,1,0
1140.2,0.3365,-0.6219,0.6881,0.99,0
1140.3,0.3406,-0.6317,0.6866,0.99,0
1140.4,0.3543,-0.6356,0.6873,1,0
1140.5,0.3494,-0.6368,0.6949,1.01,0
1140.6,0.3455,-0.6312,0.6863,0.99,0
1140.7,0.3489,-0.6317,0.6934,1,0
1140.8,0.3499,-0.6334,0.6873,1,0
1140.9,0.3467,-0.6341,0.6927,1,0
1141,0.3455,-0.6309,0.6905,1,0
1141.1,0.3382,-0.6336,0.6912,1,0
1141.2,0.3821,-0.6595,0.6925,1.03,0
1141.3,0.3597,-0.6466,0.6905,1.01,0
1141.4,0.3474,-0.6368,0.682,1,0
1141.5,0.3584,-0.6468,0.6868,1.01,0
1141.6,0.3521,-0.6431,0.6846,1,0
1141.7,0.3467,-0.6297,0.6788,0.99,0
1141.8,0.3448,-0.6329,0.6837,0.99,0
1141.9,0.3164,-0.6158,0.7235,1,0
1142,0.3601,-0.6602,0.6326,0.98,0
1142.1,0.3697,-0.6807,0.6575,1.02,0
1142.2,0.3426,-0.6597,0.659,0.99,0
1142.3,0.3538,-0.6727,0.6573,1,0
1142.4,0.3484,-0.6629,0.6551,0.99,0
1142.5,0.3487,-0.6724,0.6575,1,0
1142.6,0.3455,-0.6727,0.6568,1,0
1142.7,0.3511,-0.6693,0.6556,1,0
1142.8,0.3501,-0.6685,0.6549,1,0
1142.9,0.3448,-0.6702,0.6595,1,0
1143,0.3448,-0.6627,0.6614,1,0
1143.1,0.3382,-0.6617,0.661,0.99,0
1143.2,0.3428,-0.6597,0.6509,0.99,0
1143.3,0.3565,-0.6856,0.6644,1.02,0
1143.4,0.3057,-0.6236,0.671,0.97,0
1143.5,0.334,-0.6541,0.6675,0.99,0
1143.6,0.3868,-0.6829,0.679,1.04,0
1143.7,0.3142,-0.6451,0.6539,0.97,0
1143.8,0.3589,-0.691,0.6519,1.02,0
1143.9,0.3531,-0.692,0.6551,1.02,0
1144,0.344,-0.6707,0.6531,1,0
1144.1,0.3431,-0.6751,0.6497,1,0
1144.2,0.346,-0.6751,0.6544,1,0
1144.3,0.3477,-0.6761,0.6592,1.01,0
1144.4,0.3394,-0.67,0.6529,1,0
1144.5,0.3504,-0.6763,0.649,1,0
1144.6,0.3477,-0.6778,0.6539,1,0
1144.7,0.3367,-0.6688,0.6522,0.99,0
1144.8,0.3445,-0.6702,0.6502,1,0
1144.9,0.3423,-0.6719,0.6544,1,0
1145,0.3377,-0.6695,0.6512,0.99,0
1145.1,0.3389,-0.6705,0.6505,0.99,0
1145.2,0.3435,-0.678,0.6573,1,0
1145.3,0.3504,-0.6785,0.6524,1,0
1145.4,0.3384,-0.6707,0.6487,0.99,0
1145.5,0.3418,-0.6727,0.6529,1,0
1145.6,0.3379,-0.6661,0.6512,0.99,0
1145.7,0.3413,-0.6822,0.6529,1,0
1145.8,0.347,-0.6776,0.6527,1,0
1145.9,0.3448,-0.6776,0.6531,1,0
1146,0.3384,-0.6761,0.6534,1,0
1146.1,0.3418,-0.6771,0.65,1,0
1146.2,0.3413,-0.6734,0.6524,1,0
1146.3,0.3438,-0.6737,0.6524,1,0
1146.4,0.3374,-0.67,0.6541,1,0
1146.5,0.3413,-0.6729,0.6514,1,0
1146.6,0.3499,-0.6812,0.6534,1.01,0
1146.7,0.3489,-0.6749,0.6517,1,0
1146.8,0.3435,-0.6751,0.6536,1,0
1146.9,0.3428,-0.6807,0.6507,1,0
1147,0.3433,-0.6727,0.6502,1,0
1147.1,0.3413,-0.6729,0.6519,1,0
1147.2,0.3435,-0.6783,0.6485,1,0
1147.3,0.3433,-0.6776,0.6519,1,0
1147.4,0.3411,-0.6761,0.6473,1,0
1147.5,0.3411,-0.6771,0.6495,1,0
1147.6,0.3455,-0.6768,0.6536,1,0
1147.7,0.3462,-0.6793,0.6485,1,0
1147.8,0.3355,-0.6715,0.6468,0.99,0
1147.9,0.3379,-0.678,0.6529,1,0
1148,0.3467,-0.6766,0.6509,1,0
1148.1,0.3421,-0.6754,0.6495,1,0
1148.2,0.3433,-0.6783,0.6529,1,0
1148.3,0.3352,-0.6707,0.6497,0.99,0
1148.4,0.3345,-0.6746,0.6531,1,0
1148.5,0.3382,-0.6788,0.6522,1,0
1148.6,0.3404,-0.6776,0.6505,1,0
1148.7,0.3352,-0.67,0.6549,1,0
1148.8,0.3411,-0.678,0.6492,1,0
1148.9,0.3345,-0.6702,0.6502,0.99,0
1149,0.3396,-0.6815,0.65,1,0
1149.1,0.344,-0.6778,0.6544,1,0
1149.2,0.345,-0.6817,0.6509,1,0
1149.3,0.3453,-0.6807,0.648,1,0
1149.4,0.3438,-0.6832,0.6541,1.01,0
1149.5,0.334,-0.6727,0.6487,0.99,0
1149.6,0.3326,-0.6697,0.6502,0.99,0
1149.7,0.3404,-0.6812,0.6514,1,0
1149.8,0.346,-0.68,0.65,1,0
1149.9,0.3308,-0.6807,0.6473,1,0
1150,0.334,-0.6719,0.649,0.99,0
1150.1,0.3431,-0.6807,0.6487,1,0
1150.2,0.3438,-0.6805,0.6463,1,0
1150.3,0.346,-0.6849,0.6487,1,0
1150.4,0.3389,-0.6832,0.6522,1,0
1150.5,0.3367,-0.6756,0.6483,1,0
1150.6,0.3387,-0.6751,0.6434,0.99,0
1150.7,0.3372,-0.6734,0.6466,0.99,0
1150.8,0.3343,-0.6756,0.649,0.99,0
1150.9,0.3406,-0.6766,0.647,1,0
1151,0.3326,-0.679,0.6466,0.99,0
1151.1,0.3355,-0.6727,0.6478,0.99,0
1151.2,0.3418,-0.6854,0.6519,1.01,0
1151.3,0.3426,-0.6807,0.6483,1,0
1151.4,0.3399,-0.6793,0.6502,1,0
1151.5,0.3399,-0.6778,0.6468,1,0
1151.6,0.344,-0.6771,0.6546,1,0
1151.7,0.3413,-0.68,0.649,1,0
1151.8,0.3423,-0.6788,0.648,1,0
1151.9,0.3394,-0.68,0.6514,1,0
1152,0.3394,-0.6773,0.6497,1,0
1152.1,0.3426,-0.6788,0.6485,1,0
1152.2,0.3411,-0.6759,0.6502,1,0
1152.3,0.3372,-0.6788,0.649,1,0
1152.4,0.346,-0.6795,0.6539,1,0
1152.5,0.3401,-0.68,0.6519,1,0
1152.6,0.3374,-0.6778,0.6461,1,0
1152.7,0.3404,-0.6749,0.648,1,0
1152.8,0.3404,-0.6761,0.6505,1,0
1152.9,0.3369,-0.6734,0.6507,1,0
1153,0.3352,-0.6727,0.6507,0.99,0
1153.1,0.3348,-0.6805,0.6497,1,0
1153.2,0.3374,-0.6783,0.65,1,0
1153.3,0.347,-0.6812,0.6527,1.01,0
1153.4,0.3321,-0.671,0.6522,0.99,0
1153.5,0.3413,-0.678,0.6456,1,0
1153.6,0.344,-0.679,0.6522,1,0
1153.7,0.3377,-0.6771,0.6478,1,0
1153.8,0.3382,-0.6785,0.6527,1,0
1153.9,0.3399,-0.6773,0.6485,1,0
1154,0.3357,-0.679,0.6451,0.99,0
1154.1,0.3455,-0.6793,0.6473,1,0
1154.2,0.3406,-0.6839,0.6512,1,0
1154.3,0.3311,-0.6707,0.649,0.99,0
1154.4,0.3435,-0.6822,0.6446,1,0
1154.5,0.3374,-0.6759,0.6463,0.99,0
1154.6,0.3367,-0.6768,0.6431,0.99,0
1154.7,0.3377,-0.6795,0.6492,1,0
1154.8,0.3396,-0.6788,0.6475,1,0
1154.9,0.3394,-0.6778,0.647,1,0
1155,0.3394,-0.678,0.6439,0.99,0
1155.1,0.3394,-0.6805,0.6468,1,0
1155.2,0.3423,-0.6759,0.6517,1,0
1155.3,0.3467,-0.6846,0.6461,1,0
1155.4,0.3426,-0.6783,0.6483,1,0
1155.5,0.3387,-0.6793,0.6514,1,0
1155.6,0.3426,-0.6773,0.6458,1,0
1155.7,0.3457,-0.6795,0.6436,1,0
1155.8,0.3421,-0.679,0.6487,1,0
1155.9,0.3391,-0.6763,0.6487,1,0
1156,0.3409,-0.6807,0.6487,1,0
1156.1,0.3438,-0.682,0.6473,1,0
1156.2,0.3372,-0.6722,0.6512,0.99,0
1156.3,0.3355,-0.6773,0.649,1,0
1156.4,0.3316,-0.6749,0.6461,0.99,0
1156.5,0.3399,-0.6854,0.647,1,0
1156.6,0.344,-0.682,0.6509,1,0
1156.7,0.3369,-0.6829,0.6527,1,0
1156.8,0.3413,-0.6778,0.6478,1,0
1156.9,0.3362,-0.6793,0.65,1,0
1157,0.3433,-0.6815,0.647,1,0
1157.1,0.3362,-0.678,0.6497,1,0
1157.2,0.3384,-0.6793,0.6475,1,0
1157.3,0.3387,-0.6817,0.6492,1,0
1157.4,0.3367,-0.682,0.6507,1,0
1157.5,0.3301,-0.6729,0.6487,0.99,0
1157.6,0.3387,-0.6873,0.6468,1,0
1157.7,0.3428,-0.682,0.6478,1,0
1157.8,0.3367,-0.68,0.6439,1,0
1157.9,0.3399,-0.6778,0.6502,1,0
1158,0.3399,-0.6805,0.6475,1,0
1158.1,0.3418,-0.679,0.649,1,0
1158.2,0.3396,-0.68,0.6522,1,0
1158.3,0.3411,-0.6807,0.6473,1,0
1158.4,0.3345,-0.6807,0.649,1,0
1158.5,0.3384,-0.6776,0.6458,1,0
1158.6,0.3516,-0.6842,0.6507,1.01,0
1158.7,0.3467,-0.6849,0.6458,1,0
1158.8,0.3367,-0.6766,0.6444,0.99,0
1158.9,0.3362,-0.6761,0.6512,1,0
1159,0.335,-0.6756,0.647,0.99,0
1159.1,0.3421,-0.6807,0.648,1,0
1159.2,0.3382,-0.6824,0.6473,1,0
1159.3,0.3423,-0.6793,0.6456,1,0
1159.4,0.3372,-0.6795,0.6485,1,0
1159.5,0.3369,-0.678,0.6466,1,0
1159.6,0.3428,-0.6798,0.6456,1,0
1159.7,0.3369,-0.6741,0.647,0.99,0
1159.8,0.3308,-0.6824,0.6485,1,0
1159.9,0.3406,-0.679,0.6468,1,0
1160,0.3394,-0.68,0.6524,1,0
1160.1,0.3404,-0.6817,0.6463,1,0
1160.2,0.3428,-0.6807,0.6468,1,0
1160.3,0.3355,-0.681,0.649,1,0
1160.4,0.3467,-0.6822,0.6478,1,0
1160.5,0.3401,-0.6822,0.6512,1,0
1160.6,0.3379,-0.6834,0.6461,1,0
1160.7,0.3401,-0.6871,0.6485,1,0
1160.8,0.3477,-0.6871,0.649,1.01,0
1160.9,0.3387,-0.6771,0.6468,1,0
1161,0.3379,-0.682,0.6451,1,0
1161.1,0.3377,-0.6802,0.6483,1,0
1161.2,0.3462,-0.6866,0.6439,1,0
1161.3,0.3384,-0.681,0.6478,1,0
1161.4,0.336,-0.6783,0.6458,1,0
1161.5,0.3374,-0.6798,0.6483,1,0
1161.6,0.3401,-0.6815,0.6478,1,0
1161.7,0.3384,-0.6827,0.6424,1,0
1161.8,0.3348,-0.6724,0.6461,0.99,0
1161.9,0.3445,-0.6851,0.6478,1,0
1162,0.3301,-0.6873,0.6527,1,0
1162.1,0.3426,-0.6856,0.6414,1,0
1162.2,0.3377,-0.6881,0.6461,1,0
1162.3,0.3391,-0.6834,0.6414,1,0
1162.4,0.335,-0.6751,0.647,0.99,0
1162.5,0.3308,-0.678,0.6487,1,0
1162.6,0.3401,-0.6849,0.6446,1,0
1162.7,0.3489,-0.6925,0.6478,1.01,0
1162.8,0.3413,-0.6829,0.6453,1,0
1162.9,0.3357,-0.6807,0.6473,1,0
1163,0.3406,-0.6824,0.6492,1,0
1163.1,0.3406,-0.6856,0.6458,1,0
1163.2,0.3394,-0.6849,0.6478,1,0
1163.3,0.3362,-0.6829,0.6473,1,0
1163.4,0.3367,-0.6805,0.6451,1,0
1163.5,0.3345,-0.6837,0.6441,1,0
1163.6,0.3426,-0.6824,0.6456,1,0
1163.7,0.3501,-0.6951,0.6492,1.01,0
1163.8,0.3369,-0.6759,0.6395,0.99,0
1163.9,0.3269,-0.6734,0.647,0.99,0
1164,0.3369,-0.6783,0.6458,1,0
