time,gFx,gFy,gFz,TgF,is_fall
157.8,-1.1466,-0.4439,-0.2686,1.26,0
157.9,-1.2125,-0.3018,0.1101,1.25,0
158,-0.6649,0.1294,-0.3352,0.76,0
158.1,-0.7166,0.0012,-0.148,0.73,0
158.2,-1.118,0.0901,-0.3523,1.18,0
158.3,-1.2704,0.1633,-0.8184,1.52,0
158.4,-0.8717,-0.3025,-0.0117,0.92,0
158.5,-1.0643,0.0952,-0.4407,1.16,0
158.6,-0.7215,-0.0339,-0.2381,0.76,0
158.7,-0.7232,-0.1194,-0.2766,0.78,0
158.8,-1.2274,-0.2957,-0.6817,1.43,0
158.9,-1.0575,-0.4717,-0.146,1.17,0
159,-1.2655,-0.3003,-0.061,1.3,0
159.1,-0.6292,0.1362,-0.1624,0.66,0
159.2,-0.7183,-0.0032,-0.1988,0.75,0
159.3,-1.205,0.0864,-0.3836,1.27,0
159.4,-1.4137,-0.0117,-0.4468,1.48,0
159.5,-0.9161,-0.4004,0.0679,1,0
159.6,-0.8648,-0.1289,-0.3113,0.93,0
159.7,-0.7003,-0.0374,-0.3489,0.78,0
159.8,-0.7791,-0.1038,-0.3589,0.86,0
159.9,-1.1471,-0.1812,-0.8426,1.43,0
160,-0.9115,-0.0576,-0.0503,0.91,0
160.1,-1.1124,-0.2124,-0.2556,1.16,0
160.2,-0.6365,0.1695,-0.0899,0.66,0
160.3,-0.8619,0.1091,-0.3633,0.94,0
160.4,-1.2064,0.2437,-0.2456,1.26,0
160.5,-1.2721,0.0662,-0.1358,1.28,0
160.6,-1.1937,0.0481,-0.0984,1.2,0
160.7,-0.6446,-0.1492,-0.1306,0.67,0
160.8,-0.6456,-0.0938,-0.2139,0.69,0
160.9,-1.1205,-0.0281,-0.6151,1.28,0
161,-1.3078,-0.0886,-0.4402,1.38,0
161.1,-0.9852,-0.4808,0.0967,1.1,0
161.2,-0.7467,0.0474,-0.2691,0.8,0
161.3,-0.6527,-0.0422,0.0295,0.65,0
161.4,-1.1183,0.1016,-0.6141,1.28,0
161.5,-1.2816,0.1587,-0.6409,1.44,0
161.6,-0.9442,-0.219,-0.0271,0.97,0
161.7,-1.108,0.1035,-0.3934,1.18,0
161.8,-0.6175,-0.1458,-0.1502,0.65,0
161.9,-0.7027,-0.1553,-0.304,0.78,0
162,-1.184,-0.134,-0.4712,1.28,0
162.1,-1.1559,-0.3821,-0.2671,1.25,0
162.2,-1.1986,-0.4253,0.1282,1.28,0
162.3,-0.7208,0.0689,-0.251,0.77,0
162.4,-0.6302,0.0173,-0.0481,0.63,0
162.5,-1.0006,0.0874,-0.512,1.13,0
162.6,-1.4201,0.3748,-0.3736,1.52,0
162.7,-1.0475,-0.2764,-0.1372,1.09,0
162.8,-1.0509,0.1399,-0.4109,1.14,0
162.9,-0.5977,-0.0364,-0.2632,0.65,0
163,-0.6602,-0.074,-0.2837,0.72,0
163.1,-1.1263,-0.2451,-0.6155,1.31,0
163.2,-1.1986,-0.4346,-0.2178,1.29,0
163.3,-1.2992,-0.4185,0.0918,1.37,0
163.4,-0.6868,0.0515,-0.208,0.72,0
163.5,-0.7034,0.063,-0.179,0.73,0
163.6,-1.0052,0.0972,-0.4034,1.09,0
163.7,-1.7328,0.2,-0.3011,1.77,0
163.8,-1.3163,-0.4454,-0.1177,1.39,0
163.9,-0.8028,-0.1966,-0.2493,0.86,0
164,-0.6695,0.0217,-0.2481,0.71,0
164.1,-0.8692,-0.0366,-0.419,0.97,0
164.2,-1.1718,0.1607,-0.9139,1.49,0
164.3,-1.0731,0.0313,0.1536,1.08,0
164.4,-1.0126,-0.1023,-0.4893,1.13,0
164.5,-0.6229,0.0986,-0.0276,0.63,0
164.6,-0.8612,0.0486,-0.4319,0.96,0
164.7,-1.17,0.3079,-0.2256,1.23,0
164.8,-1.1876,0.1023,-0.2359,1.22,0
164.9,-1.2174,0.0015,-0.1724,1.23,0
165,-0.6822,-0.1257,-0.1912,0.72,0
165.1,-0.6356,-0.1301,-0.2542,0.7,0
165.2,-0.9786,-0.0476,-0.5013,1.1,0
165.3,-1.3334,-0.0684,-0.8126,1.56,0
165.4,-0.9818,0.0859,0.0899,0.99,0
165.5,-1.0001,-0.011,-0.4529,1.1,0
165.6,-0.6273,0.0752,-0.0095,0.63,0
165.7,-0.8304,0.0447,-0.3369,0.9,0
165.8,-1.1862,0.2796,-0.3379,1.26,0
165.9,-1.3996,0.1387,-0.2249,1.42,0
166,-1.2372,-0.2759,0.0017,1.27,0
166.1,-0.7952,-0.0974,-0.2251,0.83,0
166.2,-0.6666,-0.0862,-0.2769,0.73,0
166.3,-0.8397,-0.0872,-0.5323,1,0
166.4,-1.2064,0.1358,-0.975,1.56,0
166.5,-1.1603,0.0325,0.2549,1.19,0
166.6,-1.0279,-0.0867,-0.491,1.14,0
166.7,-0.6441,0.2176,-0.0212,0.68,0
166.8,-0.9034,0.0693,-0.4261,1,0
166.9,-1.1696,0.3609,-0.27,1.25,0
167,-1.1954,0.1648,-0.1382,1.21,0
167.1,-1.3339,-0.2381,-0.083,1.36,0
167.2,-0.6827,-0.167,-0.1585,0.72,0
167.3,-0.6612,-0.1057,-0.2747,0.72,0
167.4,-0.8885,-0.0125,-0.5513,1.05,0
167.5,-1.1759,0.2674,-1.0057,1.57,0
167.6,-1.1547,-0.0342,0.1426,1.16,0
167.7,-1.0384,-0.1724,-0.5284,1.18,0
167.8,-0.6075,0.1624,0.0073,0.63,0
167.9,-0.8587,0.1155,-0.3858,0.95,0
168,-1.1434,0.3177,-0.2725,1.22,0
168.1,-1.0863,0.0215,-0.4405,1.17,0
168.2,-1.2372,-0.1428,-0.0391,1.25,0
168.3,-0.6829,-0.1426,-0.1892,0.72,0
168.4,-0.6795,-0.1499,-0.3062,0.76,0
168.5,-0.9269,0.0337,-0.4925,1.05,0
168.6,-1.4198,-0.1011,-0.7674,1.62,0
168.7,-1.0997,-0.313,0.2478,1.17,0
168.8,-0.8543,0.0737,-0.3474,0.93,0
168.9,-0.6614,0.0649,0.0178,0.66,0
169,-0.9366,0.1018,-0.4903,1.06,0
169.1,-1.1149,0.2649,-0.3875,1.21,0
169.2,-1.0709,0.1004,-0.1297,1.08,0
169.3,-1.2655,-0.061,-0.1279,1.27,0
169.4,-0.6412,-0.1738,-0.0889,0.67,0
169.5,-0.6966,-0.1592,-0.3072,0.78,0
169.6,-0.9244,0.0027,-0.5591,1.08,0
169.7,-1.1241,0.0471,-0.7716,1.36,0
169.8,-1.0582,0.1358,0.1826,1.08,0
169.9,-1.0431,0.0657,-0.482,1.15,0
170,-0.7313,0.1089,0.0173,0.74,0
170.1,-0.8214,0.1167,-0.326,0.89,0
170.2,-1.1063,0.2332,-0.2715,1.16,0
170.3,-1.3336,0.1345,-0.3152,1.38,0
170.4,-1.2147,-0.1568,-0.0237,1.23,0
170.5,-0.7523,-0.1541,-0.187,0.79,0
170.6,-0.6839,-0.1087,-0.2676,0.74,0
170.7,-0.8531,0.0586,-0.588,1.04,0
170.8,-1.443,0.0422,-0.8009,1.65,0
170.9,-1.0021,-0.1006,0.2615,1.04,0
171,-0.9784,0.0383,-0.5228,1.11,0
171.1,-0.628,0.1045,-0.0042,0.64,0
171.2,-0.8748,0.0628,-0.3902,0.96,0
171.3,-1.1749,0.3145,-0.2522,1.24,0
171.4,-1.2355,0.2378,-0.2088,1.28,0
171.5,-1.223,-0.0559,-0.0891,1.23,0
171.6,-0.7476,-0.1673,-0.211,0.79,0
171.7,-0.6749,-0.1577,-0.2425,0.73,0
171.8,-0.9093,0.063,-0.5828,1.08,0
171.9,-1.5837,-0.0029,-0.8199,1.78,0
172,-1.0023,-0.2532,0.2512,1.06,0
172.1,-0.9317,0.012,-0.4463,1.03,0
172.2,-0.7154,0.0786,0.0581,0.72,0
172.3,-0.9193,0.0535,-0.4771,1.04,0
172.4,-1.1337,0.3811,-0.315,1.24,0
172.5,-1.0316,-0.0129,-0.2317,1.06,0
172.6,-1.1866,0.0225,-0.116,1.19,0
172.7,-0.5897,-0.1907,-0.1148,0.63,0
172.8,-0.661,-0.211,-0.221,0.73,0
172.9,-1.0997,-0.0122,-0.6033,1.25,0
173,-1.3663,-0.0366,-0.4581,1.44,0
173.1,-1.1285,-0.4073,0.187,1.21,0
173.2,-0.7335,0.1553,-0.2976,0.81,0
173.3,-0.7528,0.0325,-0.0918,0.76,0
173.4,-1.0582,0.1116,-0.4808,1.17,0
173.5,-1.2157,0.0381,-0.5101,1.32,0
173.6,-1.0143,-0.3973,-0.1301,1.1,0
173.7,-0.911,0.0315,-0.4346,1.01,0
173.8,-0.71,-0.0139,-0.3079,0.77,0
173.9,-0.7413,-0.0584,-0.314,0.81,0
174,-1.1051,-0.2378,-0.5438,1.25,0
174.1,-1.0865,-0.3892,-0.0964,1.16,0
174.2,-1.2506,-0.3101,-0.1682,1.3,0
174.3,-0.6893,0.0454,-0.1499,0.71,0
174.4,-0.7191,0.0603,-0.2928,0.78,0
174.5,-0.9762,0.1025,-0.4385,1.08,0
174.6,-1.3854,0.1035,-0.3709,1.44,0
174.7,-1.3522,-0.2561,-0.1001,1.38,0
174.8,-0.8775,-0.1922,-0.3013,0.95,0
174.9,-0.6312,0.0234,-0.2141,0.67,0
175,-0.8158,-0.0088,-0.3999,0.91,0
175.1,-1.1337,-0.1182,-0.7293,1.35,0
175.2,-0.9557,-0.187,-0.2385,1,0
175.3,-1.1837,-0.1506,-0.2344,1.22,0
175.4,-0.6619,0.1392,-0.1172,0.69,0
175.5,-0.7733,0.0603,-0.3152,0.84,0
175.6,-0.9913,0.1074,-0.4734,1.1,0
175.7,-1.5329,0.1416,-0.3838,1.59,0
175.8,-1.2316,-0.4153,-0.1358,1.31,0
175.9,-0.9496,-0.1514,-0.2901,1,0
176,-0.6107,0.0339,-0.25,0.66,0
176.1,-0.7584,0.0366,-0.386,0.85,0
176.2,-1.163,-0.0359,-0.9193,1.48,0
176.3,-0.982,-0.2515,-0.0911,1.02,0
176.4,-1.2555,-0.2928,-0.0908,1.29,0
176.5,-0.7012,0.1343,-0.1289,0.73,0
176.6,-0.7396,0.0425,-0.2737,0.79,0
176.7,-0.9366,0.0991,-0.5167,1.07,0
176.8,-1.5766,0.0664,-0.4947,1.65,0
176.9,-1.183,-0.4129,-0.104,1.26,0
177,-0.8717,0.0037,-0.2759,0.91,0
177.1,-0.6141,-0.0112,-0.2298,0.66,0
177.2,-0.839,0.001,-0.4046,0.93,0
177.3,-1.1349,-0.3076,-0.7769,1.41,0
177.4,-1.0387,-0.0754,-0.1345,1.05,0
177.5,-1.1888,-0.1695,-0.2481,1.23,0
177.6,-0.6414,0.0527,-0.0584,0.65,0
177.7,-0.7423,0.1109,-0.3191,0.82,0
177.8,-1.0912,0.138,-0.3572,1.16,0
177.9,-1.4931,0.1077,-0.4012,1.55,0
178,-1.2374,-0.4063,-0.1243,1.31,0
178.1,-0.8204,-0.2893,-0.2217,0.9,0
178.2,-0.6737,-0.0078,-0.2771,0.73,0
178.3,-0.8158,-0.0198,-0.4659,0.94,0
178.4,-1.1647,0.1106,-1.0104,1.55,0
178.5,-0.9703,0.0168,0.1824,0.99,0
178.6,-1.0699,-0.0588,-0.5228,1.19,0
178.7,-0.6214,0.1216,-0.0156,0.63,0
178.8,-0.7686,0.0808,-0.354,0.85,0
178.9,-1.1129,0.2969,-0.2693,1.18,0
179,-1.2545,0.1126,-0.2478,1.28,0
179.1,-1.2794,-0.0313,-0.1358,1.29,0
179.2,-0.7198,-0.1267,-0.1685,0.75,0
179.3,-0.6375,-0.1448,-0.2566,0.7,0
179.4,-0.8866,0.0921,-0.6654,1.11,0
179.5,-1.5326,-0.0342,-0.8035,1.73,0
179.6,-1.0626,-0.1787,0.2508,1.11,0
179.7,-0.9229,0.02,-0.3963,1,0
179.8,-0.6434,0.083,-0.0464,0.65,0
179.9,-0.8331,0.0354,-0.3973,0.92,0
180,-1.1722,0.406,-0.3543,1.29,0
180.1,-1.0116,-0.0415,-0.2722,1.05,0
180.2,-1.1149,0.1968,-0.2171,1.15,0
180.3,-0.6715,-0.1243,-0.1848,0.71,0
180.4,-0.6666,-0.1453,-0.2459,0.73,0
180.5,-0.9654,0.1138,-0.6749,1.18,0
180.6,-1.2865,-0.0576,-0.7552,1.49,0
180.7,-1.0912,-0.2168,0.1563,1.12,0
180.8,-0.8831,0.0615,-0.3704,0.96,0
180.9,-0.649,0.0779,-0.0364,0.65,0
181,-0.8075,0.095,-0.4371,0.92,0
181.1,-1.1884,0.3697,-0.4258,1.32,0
181.2,-0.912,0.0083,-0.3191,0.97,0
181.3,-1.2809,0.0337,-0.2302,1.3,0
181.4,-0.6053,-0.1402,-0.1592,0.64,0
181.5,-0.6426,-0.1511,-0.2503,0.71,0
181.6,-1.0116,0.0264,-0.6451,1.2,0
181.7,-1.4535,-0.2617,-0.5767,1.59,0
181.8,-0.985,-0.2852,0.2337,1.05,0
181.9,-0.9359,-0.0505,-0.2747,0.98,0
182,-0.6444,0.019,-0.061,0.65,0
182.1,-0.919,0.114,-0.419,1.02,0
182.2,-1.1388,0.3467,-0.2527,1.22,0
182.3,-1.1595,0.1243,-0.2718,1.2,0
182.4,-1.2011,-0.0847,-0.1839,1.22,0
182.5,-0.6385,-0.0649,-0.2354,0.68,0
182.6,-0.6436,-0.1453,-0.2466,0.7,0
182.7,-0.9483,0.0984,-0.5833,1.12,0
182.8,-1.3561,0.1128,-0.7467,1.55,0
182.9,-1.2284,0.0601,0.2664,1.26,0
183,-0.9437,0.074,-0.4068,1.03,0
183.1,-0.6317,0.1433,-0.0259,0.65,0
183.2,-0.8705,0.0359,-0.4749,0.99,0
183.3,-1.0585,0.3565,-0.4971,1.22,0
183.4,-1.0104,-0.1778,-0.3807,1.09,0
183.5,-1.0743,0.2281,-0.3013,1.14,0
183.6,-0.5923,-0.1318,-0.2251,0.65,0
183.7,-0.7481,-0.0544,-0.3604,0.83,0
183.8,-1.027,-0.2107,-0.4332,1.13,0
183.9,-1.2623,-0.2556,-0.3338,1.33,0
184,-1.2589,-0.4241,0.0166,1.33,0
184.1,-0.6876,0.1206,-0.2022,0.73,0
184.2,-0.6651,-0.0049,-0.1736,0.69,0
184.3,-1.0563,0.208,-0.4893,1.18,0
184.4,-1.4897,0.0645,-0.4742,1.56,0
184.5,-1.2128,-0.4625,-0.1323,1.3,0
184.6,-0.8338,-0.1665,-0.3379,0.91,0
184.7,-0.6776,-0.0352,-0.2559,0.73,0
184.8,-0.817,-0.0044,-0.4344,0.93,0
184.9,-1.3212,0.1746,-0.9427,1.63,0
185,-1.0277,0.1065,0.2488,1.06,0
185.1,-0.9129,0.0523,-0.5135,1.05,0
185.2,-0.6302,0.1055,-0.0637,0.64,0
185.3,-0.8783,0.0347,-0.4268,0.98,0
185.4,-1.3307,0.324,-0.4886,1.45,0
185.5,-0.9105,-0.2117,-0.408,1.02,0
185.6,-1.0926,0.094,-0.3006,1.14,0
185.7,-0.6216,-0.0669,-0.2342,0.67,0
185.8,-0.6549,-0.1673,-0.1887,0.7,0
185.9,-1.1229,-0.1372,-0.607,1.28,0
186,-1.2662,-0.2649,-0.4375,1.37,0
186.1,-1.1298,-0.439,0.2058,1.23,0
186.2,-0.7078,0.0664,-0.408,0.82,0
186.3,-0.7283,0.0122,-0.0537,0.73,0
186.4,-0.9894,0.0718,-0.4649,1.1,0
186.5,-1.2367,0.1775,-0.6529,1.41,0
186.6,-0.8719,-0.2532,-0.1587,0.92,0
186.7,-1.0834,0.1448,-0.3853,1.16,0
186.8,-0.6353,-0.0874,-0.2483,0.69,0
186.9,-0.6951,-0.1109,-0.2293,0.74,0
187,-1.1639,-0.1892,-0.5032,1.28,0
187.1,-1.1798,-0.3335,-0.3352,1.27,0
187.2,-1.2096,-0.441,0.0945,1.29,0
187.3,-0.7017,0.1004,-0.3675,0.8,0
187.4,-0.6619,0.0044,-0.0664,0.67,0
187.5,-1.0394,0.1211,-0.5147,1.17,0
187.6,-1.1273,0.1448,-0.7945,1.39,0
187.7,-0.9806,-0.2136,-0.0557,1.01,0
187.8,-1.0694,0.3321,-0.6243,1.28,0
187.9,-0.6146,-0.0877,-0.0911,0.63,0
188,-0.6817,-0.1079,-0.3753,0.79,0
188.1,-1.1715,-0.2571,-0.5574,1.32,0
188.2,-1.0533,-0.3785,-0.2114,1.14,0
188.3,-1.2904,-0.3824,-0.0017,1.35,0
188.4,-0.6778,0.1604,-0.2075,0.73,0
188.5,-0.7559,0.0066,-0.1179,0.77,0
188.6,-1.0333,0.137,-0.5359,1.17,0
188.7,-1.1302,0.0251,-0.8216,1.4,0
188.8,-1.0843,-0.2346,0.0237,1.11,0
188.9,-0.9259,0.3301,-0.3916,1.06,0
189,-0.6241,-0.072,-0.1609,0.65,0
189.1,-0.8065,-0.0701,-0.4082,0.91,0
189.2,-1.2108,-0.062,-0.8272,1.47,0
189.3,-0.8795,-0.0586,0.0278,0.88,0
189.4,-1.1095,-0.2554,-0.0737,1.14,0
189.5,-0.6248,0.1887,-0.1094,0.66,0
189.6,-0.8788,0.053,-0.385,0.96,0
189.7,-1.15,0.2603,-0.2681,1.21,0
189.8,-1.3038,0.1653,-0.3379,1.36,0
189.9,-1.2152,-0.3179,-0.0588,1.26,0
190,-0.6895,-0.2263,-0.2232,0.76,0
190.1,-0.6712,-0.0647,-0.4168,0.79,0
190.2,-0.8495,0.0786,-0.5731,1.03,0
190.3,-1.205,0.1985,-1.0985,1.64,0
190.4,-1.1493,-0.0273,0.2246,1.17,0
190.5,-0.9183,0.0549,-0.4378,1.02,0
190.6,-0.692,0.053,-0.0586,0.7,0
190.7,-0.9085,0.0508,-0.4205,1,0
190.8,-1.181,0.3162,-0.3863,1.28,0
190.9,-1.2028,0.1712,-0.2166,1.23,0
191,-1.1744,0.0237,-0.23,1.2,0
191.1,-0.713,-0.1104,-0.1758,0.74,0
191.2,-0.6754,-0.1001,-0.2747,0.74,0
191.3,-0.9359,0.0335,-0.6783,1.16,0
191.4,-1.358,0.0869,-0.6993,1.53,0
191.5,-1.0792,-0.0117,0.2605,1.11,0
191.6,-0.9796,0.0581,-0.3582,1.04,0
191.7,-0.7039,0.0557,-0.0547,0.71,0
191.8,-0.8656,0.0591,-0.429,0.97,0
191.9,-1.1669,0.2671,-0.4588,1.28,0
192,-0.9164,-0.0523,-0.2517,0.95,0
192.1,-1.0817,0.187,-0.3496,1.15,0
192.2,-0.6402,-0.0801,-0.2344,0.69,0
192.3,-0.6407,-0.0886,-0.2764,0.7,0
192.4,-1.1234,-0.177,-0.5616,1.27,0
192.5,-1.171,-0.2588,-0.2315,1.22,0
192.6,-1.2714,-0.5796,-0.0198,1.4,0
192.7,-0.6673,0.0862,-0.2595,0.72,0
192.8,-0.6876,0.0354,-0.1804,0.71,0
192.9,-1.0836,0.0696,-0.5047,1.2,0
193,-1.3971,0.0798,-0.6409,1.54,0
193.1,-0.9859,-0.3909,-0.0942,1.06,0
193.2,-0.8609,-0.0049,-0.3892,0.94,0
193.3,-0.7108,-0.0335,-0.2879,0.77,0
193.4,-0.7384,-0.1182,-0.3135,0.81,0
193.5,-1.2135,-0.2327,-0.6644,1.4,0
193.6,-1.0863,-0.4815,-0.1743,1.2,0
193.7,-1.3436,-0.2569,-0.1201,1.37,0
193.8,-0.6649,0.1318,-0.2012,0.71,0
193.9,-0.6619,-0.0061,-0.1978,0.69,0
194,-1.0821,0.0901,-0.4168,1.16,0
194.1,-1.4079,0.0867,-0.5418,1.51,0
194.2,-1.0013,-0.5071,-0.0413,1.12,0
194.3,-0.9195,-0.0447,-0.4278,1.02,0
194.4,-0.6607,-0.0068,-0.2857,0.72,0
194.5,-0.7071,-0.1362,-0.3553,0.8,0
194.6,-1.1339,-0.313,-0.6766,1.36,0
194.7,-0.9889,-0.4278,-0.1631,1.09,0
194.8,-1.2951,-0.3162,-0.0811,1.34,0
194.9,-0.6419,0.1404,-0.1611,0.68,0
195,-0.7247,0.0244,-0.2014,0.75,0
195.1,-1.0787,0.0603,-0.4446,1.17,0
195.2,-1.5373,0.0322,-0.4959,1.62,0
195.3,-1.0038,-0.4715,-0.0823,1.11,0
195.4,-0.816,-0.064,-0.3299,0.88,0
195.5,-0.6578,0.0335,-0.2959,0.72,0
195.6,-0.8333,-0.04,-0.4554,0.95,0
195.7,-1.1212,-0.2852,-0.7799,1.4,0
195.8,-0.9728,0.0559,0.0479,0.98,0
195.9,-1.1088,-0.2173,-0.262,1.16,0
196,-0.6373,0.2469,-0.1004,0.69,0
196.1,-0.7813,0.043,-0.3496,0.86,0
196.2,-1.1346,0.2669,-0.3306,1.21,0
196.3,-1.2765,0.1365,-0.1724,1.3,0
196.4,-1.3927,0.0449,-0.0889,1.4,0
196.5,-0.637,-0.2381,-0.1189,0.69,0
196.6,-0.6356,-0.1028,-0.2757,0.7,0
196.7,-0.9859,0.0945,-0.6412,1.18,0
196.8,-1.3685,0.0046,-0.6492,1.51,0
196.9,-1.1092,-0.2407,0.2183,1.16,0
197,-0.8927,-0.0208,-0.2818,0.94,0
197.1,-0.6597,0.0593,-0.0217,0.66,0
197.2,-0.8919,0.0154,-0.4261,0.99,0
197.3,-1.3156,0.4102,-0.4104,1.44,0
197.4,-0.931,-0.1362,-0.4236,1.03,0
197.5,-1.1114,0.0393,-0.3496,1.17,0
197.6,-0.5584,-0.116,-0.209,0.61,0
197.7,-0.659,-0.1516,-0.3255,0.75,0
197.8,-0.9772,-0.0425,-0.4158,1.06,0
197.9,-1.413,-0.2622,-0.3521,1.48,0
198,-1.2323,-0.3924,0.1677,1.3,0
198.1,-0.7174,0.0347,-0.2989,0.78,0
198.2,-0.6837,0.0537,-0.1633,0.7,0
198.3,-1.0118,-0.0024,-0.471,1.12,0
198.4,-1.5431,0.0847,-0.4148,1.6,0
198.5,-1.0336,-0.4366,0.0154,1.12,0
198.6,-0.9237,0.1782,-0.4119,1.03,0
198.7,-0.619,-0.0837,-0.3057,0.7,0
198.8,-0.7721,-0.0557,-0.3606,0.85,0
198.9,-1.1075,-0.325,-0.4773,1.25,0
199,-1.2611,-0.3767,-0.1738,1.33,0
199.1,-1.3405,-0.4205,-0.0156,1.4,0
199.2,-0.6002,0.1148,-0.3042,0.68,0
199.3,-0.7103,0.0125,-0.1084,0.72,0
199.4,-1.0204,0.126,-0.6734,1.23,0
199.5,-1.4389,0.0313,-0.418,1.5,0
199.6,-1.1659,-0.3931,-0.2901,1.26,0
199.7,-0.826,-0.0606,-0.3316,0.89,0
199.8,-0.5855,-0.0173,-0.2005,0.62,0
199.9,-0.7845,0.0305,-0.3977,0.88,0
200,-1.0821,-0.0178,-0.8675,1.39,0
200.1,-1.0851,-0.2898,-0.0322,1.12,0
200.2,-1.3861,-0.3533,-0.0523,1.43,0
200.3,-0.5909,0.0659,-0.1773,0.62,0
200.4,-0.7222,0.0603,-0.4195,0.84,0
200.5,-1.0502,0.1145,-0.3736,1.12,0
200.6,-1.4242,-0.0442,-0.3614,1.47,0
200.7,-1.267,-0.1035,-0.115,1.28,0
200.8,-0.6766,-0.0156,-0.1961,0.7,0
200.9,-0.6136,-0.1182,-0.2674,0.68,0
201,-0.9205,0.1184,-0.5276,1.07,0
201.1,-1.3207,-0.0466,-0.8663,1.58,0
201.2,-1.0663,0.0449,0.1963,1.09,0
201.3,-0.9659,0.0264,-0.3677,1.03,0
201.4,-0.6094,0.148,-0.0288,0.63,0
201.5,-0.8724,0.0852,-0.4156,0.97,0
201.6,-1.2194,0.3743,-0.2654,1.3,0
201.7,-1.2452,0.2461,-0.1629,1.28,0
201.8,-1.2628,-0.1321,-0.0903,1.27,0
201.9,-0.6785,-0.1321,-0.2083,0.72,0
202,-0.7093,-0.1502,-0.2212,0.76,0
202.1,-0.9496,0.0833,-0.605,1.13,0
202.2,-1.6095,-0.1978,-0.4749,1.69,0
202.3,-1.1534,-0.406,0.2637,1.25,0
202.4,-0.7318,0.1738,-0.2657,0.8,0
202.5,-0.6478,-0.0103,-0.0901,0.65,0
202.6,-1.0458,0.0352,-0.4952,1.16,0
202.7,-1.4711,0.0982,-0.5189,1.56,0
202.8,-1.0052,-0.448,0.1382,1.11,0
202.9,-0.9124,0.0234,-0.3211,0.97,0
203,-0.6636,-0.0171,-0.3514,0.75,0
203.1,-0.7625,-0.0684,-0.3155,0.83,0
203.2,-1.118,-0.2898,-0.7059,1.35,0
203.3,-1.0284,-0.303,-0.0837,1.08,0
203.4,-1.2567,-0.4097,-0.2097,1.34,0
203.5,-0.5501,0.1721,-0.0664,0.58,0
203.6,-0.8075,0.0459,-0.3162,0.87,0
203.7,-1.1847,0.2798,-0.3076,1.26,0
203.8,-1.2269,0.1897,-0.0032,1.24,0
203.9,-1.2872,-0.4112,-0.1101,1.36,0
204,-0.6624,-0.1377,-0.2139,0.71,0
204.1,-0.5821,-0.1162,-0.2239,0.63,0
204.2,-1.0384,0.0723,-0.5132,1.16,0
204.3,-1.1884,-0.3594,-0.2088,1.26,0
204.4,-1.2343,-0.6046,0.1467,1.38,0
204.5,-0.6788,0.1695,-0.2556,0.74,0
204.6,-0.7059,0.04,-0.1873,0.73,0
204.7,-1.0785,0.0774,-0.4175,1.16,0
204.8,-1.393,0.0918,-0.5135,1.49,0
204.9,-1.2169,-0.4788,-0.1309,1.31,0
205,-0.7747,-0.2898,-0.2886,0.88,0
205.1,-0.6663,-0.0251,-0.2779,0.72,0
205.2,-0.8285,-0.0007,-0.4332,0.93,0
205.3,-1.4296,-0.0369,-1.0086,1.75,0
205.4,-1.1085,0.0278,0.3765,1.17,0
205.5,-0.971,-0.0615,-0.5762,1.13,0
205.6,-0.5738,0.1494,-0.0735,0.6,0
205.7,-0.9486,0.0691,-0.4134,1.04,0
205.8,-1.0384,0.3599,-0.2146,1.12,0
205.9,-1.1832,0.1441,-0.1091,1.2,0
206,-1.2018,0.082,-0.304,1.24,0
206.1,-0.6065,-0.1257,-0.1756,0.64,0
206.2,-0.5657,-0.1541,-0.1799,0.61,0
206.3,-0.9571,-0.0178,-0.6202,1.14,0
206.4,-1.2887,0.1074,-0.8053,1.52,0
206.5,-1.1097,0.1099,0.2324,1.14,0
206.6,-0.9798,0.074,-0.3208,1.03,0
206.7,-0.7066,0.0681,-0.0063,0.71,0
206.8,-0.8407,0.1138,-0.4314,0.95,0
206.9,-1.2274,0.396,-0.4026,1.35,0
207,-0.9457,0.1253,-0.0674,0.96,0
207.1,-1.2164,0.0781,-0.1851,1.23,0
207.2,-0.6092,-0.1892,-0.1499,0.66,0
207.3,-0.6624,-0.1099,-0.2925,0.73,0
207.4,-1.0189,0.0657,-0.5782,1.17,0
207.5,-1.3583,-0.3059,-0.4339,1.46,0
207.6,-1.1991,-0.366,0.2361,1.28,0
207.7,-0.7237,0.1455,-0.3428,0.81,0
207.8,-0.6414,0.0129,-0.1121,0.65,0
207.9,-0.9374,0.0432,-0.4664,1.05,0
208,-1.2672,0.2686,-0.566,1.41,0
208.1,-0.9952,-0.3763,-0.1878,1.08,0
208.2,-0.9852,0.2378,-0.4527,1.11,0
208.3,-0.5953,-0.0508,-0.2608,0.65,0
208.4,-0.7108,-0.0471,-0.3157,0.78,0
208.5,-1.1254,-0.4178,-0.6246,1.35,0
208.6,-1.0946,-0.2671,-0.3211,1.17,0
208.7,-1.1793,-0.3089,0.001,1.22,0
208.8,-0.6014,0.145,-0.159,0.64,0
208.9,-0.7413,0.0571,-0.2493,0.78,0
209,-1.1083,0.0542,-0.4551,1.2,0
209.1,-1.5356,0.1289,-0.4415,1.6,0
209.2,-1.1261,-0.4549,-0.0181,1.21,0
209.3,-0.9525,-0.0483,-0.2998,1,0
209.4,-0.6715,0.0076,-0.3482,0.76,0
209.5,-0.775,-0.1106,-0.3428,0.85,0
209.6,-1.1302,-0.4986,-0.6976,1.42,0
